id,detected_object,timestamp,weather,temperature_celsius,holiday,location
920,plastic,2025-04-26 15:03:40,sunny,10,0,suburbs
921,organic,2025-04-27 03:40:29,cloudy,10,1,suburbs
922,plastic,2025-04-27 18:46:36,cloudy,10,1,suburbs
923,plastic,2025-04-27 03:56:40,cloudy,10,1,suburbs
924,paper,2025-04-27 11:45:51,cloudy,10,1,suburbs
925,organic,2025-04-27 08:25:13,cloudy,10,1,suburbs
926,paper,2025-04-27 20:21:49,cloudy,10,1,suburbs
927,glass,2025-04-27 10:17:50,cloudy,10,1,suburbs
928,organic,2025-04-27 13:55:15,cloudy,10,1,suburbs
929,paper,2025-04-27 19:35:24,cloudy,10,1,suburbs
930,paper,2025-04-27 16:47:56,cloudy,10,1,suburbs
931,organic,2025-04-27 16:08:36,cloudy,10,1,suburbs
932,plastic,2025-04-27 08:51:19,cloudy,10,1,suburbs
933,organic,2025-04-27 01:35:20,cloudy,10,1,suburbs
934,metal,2025-04-27 22:02:07,cloudy,10,1,suburbs
935,organic,2025-04-27 19:57:18,cloudy,10,1,suburbs
936,organic,2025-04-27 09:09:26,cloudy,10,1,suburbs
937,paper,2025-04-27 02:58:18,cloudy,10,1,suburbs
938,plastic,2025-04-28 01:55:45,cloudy,9,0,suburbs
939,organic,2025-04-28 21:40:25,cloudy,9,0,suburbs
940,organic,2025-04-28 19:55:39,cloudy,9,0,suburbs
941,metal,2025-04-28 13:31:22,cloudy,9,0,suburbs
942,plastic,2025-04-28 16:45:06,cloudy,9,0,suburbs
943,metal,2025-04-28 21:48:24,cloudy,9,0,suburbs
944,organic,2025-04-28 21:44:49,cloudy,9,0,suburbs
945,metal,2025-04-28 18:37:09,cloudy,9,0,suburbs
946,plastic,2025-04-28 09:36:13,cloudy,9,0,suburbs
947,plastic,2025-04-28 22:31:49,cloudy,9,0,suburbs
948,organic,2025-04-28 08:11:13,cloudy,9,0,suburbs
949,organic,2025-04-29 12:05:46,sunny,14,0,suburbs
950,paper,2025-04-29 07:06:01,sunny,14,0,suburbs
951,plastic,2025-04-29 17:29:24,sunny,14,0,suburbs
952,organic,2025-04-29 17:02:39,sunny,14,0,suburbs
953,metal,2025-04-29 00:21:34,sunny,14,0,suburbs
954,metal,2025-04-29 23:06:34,sunny,14,0,suburbs
955,organic,2025-04-29 07:06:41,sunny,14,0,suburbs
956,organic,2025-04-29 19:50:53,sunny,14,0,suburbs
957,organic,2025-04-29 03:48:22,sunny,14,0,suburbs
958,metal,2025-04-29 01:32:59,sunny,14,0,suburbs
959,organic,2025-04-29 05:22:55,sunny,14,0,suburbs
960,plastic,2025-04-29 12:45:57,sunny,14,0,suburbs
961,metal,2025-04-29 07:48:14,sunny,14,0,suburbs
962,organic,2025-04-29 18:35:34,sunny,14,0,suburbs
963,metal,2025-04-29 14:18:38,sunny,14,0,suburbs
964,metal,2025-04-30 01:51:08,rainy,13,0,suburbs
965,plastic,2025-04-30 08:09:26,rainy,13,0,suburbs
966,glass,2025-04-30 05:44:48,rainy,13,0,suburbs
967,plastic,2025-04-30 13:33:33,rainy,13,0,suburbs
968,plastic,2025-04-30 08:22:15,rainy,13,0,suburbs
969,plastic,2025-04-30 11:59:26,rainy,13,0,suburbs
970,plastic,2025-05-01 05:57:52,rainy,17,0,suburbs
971,organic,2025-05-01 12:38:11,rainy,17,0,suburbs
972,plastic,2025-05-01 02:50:58,rainy,17,0,suburbs
973,plastic,2025-05-01 20:44:29,rainy,17,0,suburbs
974,organic,2025-05-01 15:50:28,rainy,17,0,suburbs
975,plastic,2025-05-01 22:13:21,rainy,17,0,suburbs
976,paper,2025-05-02 14:39:43,cloudy,15,0,suburbs
977,paper,2025-05-02 02:04:51,cloudy,15,0,suburbs
978,plastic,2025-05-02 07:39:43,cloudy,15,0,suburbs
979,paper,2025-05-02 08:55:05,cloudy,15,0,suburbs
980,plastic,2025-05-02 22:40:52,cloudy,15,0,suburbs
981,glass,2025-05-02 09:23:29,cloudy,15,0,suburbs
982,organic,2025-05-02 15:51:05,cloudy,15,0,suburbs
983,organic,2025-05-02 16:33:37,cloudy,15,0,suburbs
984,metal,2025-05-02 22:52:48,cloudy,15,0,suburbs
985,paper,2025-05-02 00:15:30,cloudy,15,0,suburbs
986,plastic,2025-05-02 14:58:30,cloudy,15,0,suburbs
987,paper,2025-05-03 04:31:53,cloudy,19,0,suburbs
988,plastic,2025-05-03 07:01:04,cloudy,19,0,suburbs
989,plastic,2025-05-03 17:34:31,cloudy,19,0,suburbs
990,paper,2025-05-03 01:23:13,cloudy,19,0,suburbs
991,paper,2025-05-03 15:15:27,cloudy,19,0,suburbs
992,plastic,2025-05-03 03:39:59,cloudy,19,0,suburbs
993,organic,2025-05-03 06:58:34,cloudy,19,0,suburbs
994,plastic,2025-05-03 20:43:31,cloudy,19,0,suburbs
995,organic,2025-05-03 01:11:07,cloudy,19,0,suburbs
996,metal,2025-05-03 08:03:04,cloudy,19,0,suburbs
997,plastic,2025-05-03 03:30:00,cloudy,19,0,suburbs
998,paper,2025-05-03 05:31:16,cloudy,19,0,suburbs
999,organic,2025-05-03 02:37:55,cloudy,19,0,suburbs
1000,plastic,2025-05-04 11:07:39,sunny,11,0,suburbs
1001,metal,2025-05-04 09:38:48,sunny,11,0,suburbs
1002,organic,2025-05-04 22:25:30,sunny,11,0,suburbs
1003,plastic,2025-05-04 16:34:24,sunny,11,0,suburbs
1004,paper,2025-05-04 04:42:22,sunny,11,0,suburbs
1005,plastic,2025-05-04 10:53:47,sunny,11,0,suburbs
1006,plastic,2025-05-04 08:07:58,sunny,11,0,suburbs
1007,plastic,2025-05-04 09:05:26,sunny,11,0,suburbs
1008,plastic,2025-05-04 07:41:42,sunny,11,0,suburbs
1009,paper,2025-05-04 06:31:59,sunny,11,0,suburbs
1010,plastic,2025-05-04 02:17:40,sunny,11,0,suburbs
1011,paper,2025-05-04 17:27:36,sunny,11,0,suburbs
1012,paper,2025-05-04 05:30:04,sunny,11,0,suburbs
1013,plastic,2025-05-04 21:09:45,sunny,11,0,suburbs
1014,plastic,2025-05-04 11:24:05,sunny,11,0,suburbs
1015,organic,2025-05-04 23:35:19,sunny,11,0,suburbs
1016,metal,2025-05-04 06:36:07,sunny,11,0,suburbs
1017,paper,2025-05-05 10:24:37,sunny,21,1,suburbs
1018,plastic,2025-05-05 00:07:51,sunny,21,1,suburbs
1019,plastic,2025-05-05 21:18:27,sunny,21,1,suburbs
1020,plastic,2025-05-05 01:26:07,sunny,21,1,suburbs
1021,plastic,2025-05-05 01:23:13,sunny,21,1,suburbs
1022,paper,2025-05-05 20:01:12,sunny,21,1,suburbs
1023,paper,2025-05-05 13:25:01,sunny,21,1,suburbs
1024,paper,2025-05-05 16:03:15,sunny,21,1,suburbs
1025,metal,2025-05-05 13:20:42,sunny,21,1,suburbs
1026,organic,2025-05-05 14:30:37,sunny,21,1,suburbs
1027,organic,2025-05-05 11:56:54,sunny,21,1,suburbs
1028,metal,2025-05-05 16:22:01,sunny,21,1,suburbs
1029,paper,2025-05-05 06:58:42,sunny,21,1,suburbs
1030,organic,2025-05-05 13:38:11,sunny,21,1,suburbs
1031,organic,2025-05-05 05:24:59,sunny,21,1,suburbs
1032,metal,2025-05-05 06:55:44,sunny,21,1,suburbs
1033,plastic,2025-05-05 01:54:25,sunny,21,1,suburbs
1034,organic,2025-05-05 00:11:06,sunny,21,1,suburbs
1035,glass,2025-05-05 10:24:45,sunny,21,1,suburbs
1036,plastic,2025-05-05 05:03:16,sunny,21,1,suburbs
1037,paper,2025-05-05 13:48:16,sunny,21,1,suburbs
1038,plastic,2025-05-06 22:37:30,cloudy,14,0,suburbs
1039,plastic,2025-05-06 14:18:26,cloudy,14,0,suburbs
1040,organic,2025-05-06 05:46:45,cloudy,14,0,suburbs
1041,organic,2025-05-06 02:32:20,cloudy,14,0,suburbs
1042,paper,2025-05-06 15:45:03,cloudy,14,0,suburbs
1043,organic,2025-05-06 08:01:54,cloudy,14,0,suburbs
1044,plastic,2025-05-06 18:00:07,cloudy,14,0,suburbs
1045,organic,2025-05-06 01:47:34,cloudy,14,0,suburbs
1046,paper,2025-05-06 11:41:29,cloudy,14,0,suburbs
1047,organic,2025-05-06 04:57:30,cloudy,14,0,suburbs
1048,paper,2025-05-06 22:22:36,cloudy,14,0,suburbs
1049,metal,2025-05-07 06:57:09,cloudy,11,0,suburbs
1050,paper,2025-05-07 09:21:40,cloudy,11,0,suburbs
1051,paper,2025-05-07 08:24:44,cloudy,11,0,suburbs
1052,organic,2025-05-07 11:53:26,cloudy,11,0,suburbs
1053,glass,2025-05-07 11:57:48,cloudy,11,0,suburbs
1054,plastic,2025-05-07 16:23:09,cloudy,11,0,suburbs
1055,paper,2025-05-07 11:02:32,cloudy,11,0,suburbs
1056,paper,2025-05-07 14:29:08,cloudy,11,0,suburbs
1057,paper,2025-05-07 22:41:23,cloudy,11,0,suburbs
1058,plastic,2025-05-07 15:08:15,cloudy,11,0,suburbs
1059,plastic,2025-05-07 23:04:15,cloudy,11,0,suburbs
1060,plastic,2025-05-08 00:29:26,sunny,14,0,suburbs
1061,plastic,2025-05-08 09:35:21,sunny,14,0,suburbs
1062,metal,2025-05-08 01:49:39,sunny,14,0,suburbs
1063,plastic,2025-05-08 17:25:50,sunny,14,0,suburbs
1064,plastic,2025-05-08 06:58:47,sunny,14,0,suburbs
1065,organic,2025-05-08 23:20:13,sunny,14,0,suburbs
1066,plastic,2025-05-08 21:47:04,sunny,14,0,suburbs
1067,metal,2025-05-08 22:58:25,sunny,14,0,suburbs
1068,plastic,2025-05-08 19:56:09,sunny,14,0,suburbs
1069,paper,2025-05-08 02:15:33,sunny,14,0,suburbs
1070,metal,2025-05-08 00:11:40,sunny,14,0,suburbs
1071,organic,2025-05-08 15:13:48,sunny,14,0,suburbs
1072,plastic,2025-05-08 12:55:39,sunny,14,0,suburbs
1073,organic,2025-05-08 05:19:25,sunny,14,0,suburbs
1074,paper,2025-05-08 20:40:48,sunny,14,0,suburbs
1075,plastic,2025-05-09 03:58:02,misty,19,0,suburbs
1076,paper,2025-05-09 09:30:00,misty,19,0,suburbs
1077,plastic,2025-05-09 03:54:18,misty,19,0,suburbs
1078,metal,2025-05-09 09:18:35,misty,19,0,suburbs
1079,plastic,2025-05-09 16:59:01,misty,19,0,suburbs
1080,glass,2025-05-09 10:58:55,misty,19,0,suburbs
1081,glass,2025-05-09 09:10:03,misty,19,0,suburbs
1082,metal,2025-05-09 23:20:23,misty,19,0,suburbs
1083,organic,2025-05-09 08:29:17,misty,19,0,suburbs
1084,glass,2025-05-10 08:40:42,rainy,15,0,suburbs
1085,plastic,2025-05-10 14:00:54,rainy,15,0,suburbs
1086,organic,2025-05-10 13:57:38,rainy,15,0,suburbs
1087,paper,2025-05-10 22:44:21,rainy,15,0,suburbs
1088,plastic,2025-05-10 16:48:13,rainy,15,0,suburbs
1089,metal,2025-05-10 06:39:48,rainy,15,0,suburbs
1090,plastic,2025-05-10 04:50:28,rainy,15,0,suburbs
1091,glass,2025-05-11 18:09:21,cloudy,11,0,suburbs
1092,plastic,2025-05-11 15:50:27,cloudy,11,0,suburbs
1093,organic,2025-05-11 18:32:42,cloudy,11,0,suburbs
1094,plastic,2025-05-11 07:17:38,cloudy,11,0,suburbs
1095,paper,2025-05-11 21:43:27,cloudy,11,0,suburbs
1096,paper,2025-05-11 01:49:35,cloudy,11,0,suburbs
1097,plastic,2025-05-11 06:21:39,cloudy,11,0,suburbs
1098,organic,2025-05-11 02:29:36,cloudy,11,0,suburbs
1099,paper,2025-05-11 20:25:48,cloudy,11,0,suburbs
1100,metal,2025-05-11 21:51:08,cloudy,11,0,suburbs
1101,organic,2025-05-11 08:19:09,cloudy,11,0,suburbs
1102,plastic,2025-05-11 21:36:47,cloudy,11,0,suburbs
1103,plastic,2025-05-11 13:42:59,cloudy,11,0,suburbs
1104,plastic,2025-05-12 19:20:33,sunny,13,0,suburbs
1105,metal,2025-05-12 07:04:43,sunny,13,0,suburbs
1106,metal,2025-05-12 23:21:53,sunny,13,0,suburbs
1107,plastic,2025-05-12 22:33:04,sunny,13,0,suburbs
1108,paper,2025-05-12 21:04:10,sunny,13,0,suburbs
1109,paper,2025-05-12 10:06:18,sunny,13,0,suburbs
1110,plastic,2025-05-12 20:02:38,sunny,13,0,suburbs
1111,paper,2025-05-12 16:12:08,sunny,13,0,suburbs
1112,metal,2025-05-12 10:43:23,sunny,13,0,suburbs
1113,organic,2025-05-12 10:15:32,sunny,13,0,suburbs
1114,paper,2025-05-12 05:42:32,sunny,13,0,suburbs
1115,plastic,2025-05-12 12:47:20,sunny,13,0,suburbs
1116,paper,2025-05-12 19:41:59,sunny,13,0,suburbs
1117,organic,2025-05-12 08:28:35,sunny,13,0,suburbs
1118,paper,2025-05-12 08:48:37,sunny,13,0,suburbs
1119,plastic,2025-05-13 20:54:20,sunny,20,0,suburbs
1120,paper,2025-05-13 02:25:31,sunny,20,0,suburbs
1121,paper,2025-05-13 16:29:48,sunny,20,0,suburbs
1122,paper,2025-05-13 16:50:26,sunny,20,0,suburbs
1123,organic,2025-05-13 13:23:02,sunny,20,0,suburbs
1124,plastic,2025-05-13 20:13:04,sunny,20,0,suburbs
1125,organic,2025-05-13 00:13:40,sunny,20,0,suburbs
1126,organic,2025-05-13 17:15:02,sunny,20,0,suburbs
1127,plastic,2025-05-13 06:44:34,sunny,20,0,suburbs
1128,paper,2025-05-13 00:39:30,sunny,20,0,suburbs
1129,organic,2025-05-13 06:46:22,sunny,20,0,suburbs
1130,organic,2025-05-13 08:55:11,sunny,20,0,suburbs
1131,metal,2025-05-13 22:39:29,sunny,20,0,suburbs
1132,plastic,2025-05-13 01:02:32,sunny,20,0,suburbs
1133,metal,2025-05-13 11:16:16,sunny,20,0,suburbs
1134,organic,2025-05-13 23:33:37,sunny,20,0,suburbs
1135,paper,2025-05-13 04:44:54,sunny,20,0,suburbs
1136,organic,2025-05-14 20:57:55,rainy,15,0,suburbs
1137,organic,2025-05-14 01:40:29,rainy,15,0,suburbs
1138,organic,2025-05-14 00:56:40,rainy,15,0,suburbs
1139,organic,2025-05-14 06:25:51,rainy,15,0,suburbs
1140,metal,2025-05-14 12:16:35,rainy,15,0,suburbs
1141,organic,2025-05-14 02:58:24,rainy,15,0,suburbs
1142,paper,2025-05-15 22:18:57,cloudy,14,0,suburbs
1143,metal,2025-05-15 17:02:10,cloudy,14,0,suburbs
1144,metal,2025-05-15 00:14:46,cloudy,14,0,suburbs
1145,plastic,2025-05-15 07:22:30,cloudy,14,0,suburbs
1146,organic,2025-05-15 02:13:56,cloudy,14,0,suburbs
1147,plastic,2025-05-15 22:29:45,cloudy,14,0,suburbs
1148,paper,2025-05-15 05:22:38,cloudy,14,0,suburbs
1149,plastic,2025-05-15 18:23:58,cloudy,14,0,suburbs
1150,paper,2025-05-15 12:50:38,cloudy,14,0,suburbs
1151,plastic,2025-05-15 16:41:06,cloudy,14,0,suburbs
1152,glass,2025-05-15 01:21:15,cloudy,14,0,suburbs
1153,paper,2025-05-16 02:18:04,cloudy,12,0,suburbs
1154,organic,2025-05-16 18:11:53,cloudy,12,0,suburbs
1155,metal,2025-05-16 03:41:52,cloudy,12,0,suburbs
1156,paper,2025-05-16 22:32:14,cloudy,12,0,suburbs
1157,organic,2025-05-16 09:39:25,cloudy,12,0,suburbs
1158,organic,2025-05-16 03:44:12,cloudy,12,0,suburbs
1159,paper,2025-05-16 04:01:49,cloudy,12,0,suburbs
1160,organic,2025-05-16 16:22:47,cloudy,12,0,suburbs
1161,paper,2025-05-16 12:10:17,cloudy,12,0,suburbs
1162,plastic,2025-05-16 03:53:43,cloudy,12,0,suburbs
1163,paper,2025-05-16 15:31:27,cloudy,12,0,suburbs
1164,paper,2025-05-17 03:59:47,cloudy,13,0,suburbs
1165,glass,2025-05-17 07:02:23,cloudy,13,0,suburbs
1166,metal,2025-05-17 07:28:22,cloudy,13,0,suburbs
1167,glass,2025-05-17 05:05:40,cloudy,13,0,suburbs
1168,glass,2025-05-17 11:24:48,cloudy,13,0,suburbs
1169,paper,2025-05-17 05:42:45,cloudy,13,0,suburbs
1170,organic,2025-05-17 17:11:02,cloudy,13,0,suburbs
1171,organic,2025-05-17 05:04:40,cloudy,13,0,suburbs
1172,plastic,2025-05-17 14:53:30,cloudy,13,0,suburbs
1173,plastic,2025-05-17 18:50:38,cloudy,13,0,suburbs
1174,plastic,2025-05-17 10:09:59,cloudy,13,0,suburbs
1175,organic,2025-05-17 09:14:18,cloudy,13,0,suburbs
1176,glass,2025-05-17 18:47:03,cloudy,13,0,suburbs
1177,plastic,2025-05-18 14:50:04,sunny,16,0,suburbs
1178,organic,2025-05-18 09:12:41,sunny,16,0,suburbs
1179,paper,2025-05-18 15:46:42,sunny,16,0,suburbs
1180,metal,2025-05-18 01:57:07,sunny,16,0,suburbs
1181,paper,2025-05-18 20:10:25,sunny,16,0,suburbs
1182,plastic,2025-05-18 05:14:04,sunny,16,0,suburbs
1183,organic,2025-05-18 09:25:10,sunny,16,0,suburbs
1184,organic,2025-05-18 23:16:15,sunny,16,0,suburbs
1185,plastic,2025-05-18 09:27:15,sunny,16,0,suburbs
1186,glass,2025-05-18 20:06:04,sunny,16,0,suburbs
1187,plastic,2025-05-18 03:30:08,sunny,16,0,suburbs
1188,plastic,2025-05-18 09:25:08,sunny,16,0,suburbs
1189,plastic,2025-05-18 12:18:30,sunny,16,0,suburbs
1190,plastic,2025-05-18 10:24:56,sunny,16,0,suburbs
1191,organic,2025-05-18 22:00:08,sunny,16,0,suburbs
1192,plastic,2025-05-18 21:32:29,sunny,16,0,suburbs
1193,organic,2025-05-18 07:52:04,sunny,16,0,suburbs
1194,plastic,2025-05-19 09:47:35,rainy,14,0,suburbs
1195,metal,2025-05-19 05:04:05,rainy,14,0,suburbs
1196,metal,2025-05-19 10:59:17,rainy,14,0,suburbs
1197,organic,2025-05-19 04:49:03,rainy,14,0,suburbs
1198,plastic,2025-05-19 06:49:04,rainy,14,0,suburbs
1199,paper,2025-05-19 01:59:35,rainy,14,0,suburbs
1200,plastic,2025-05-20 18:12:15,sunny,14,0,suburbs
1201,plastic,2025-05-20 05:22:18,sunny,14,0,suburbs
1202,plastic,2025-05-20 08:03:39,sunny,14,0,suburbs
1203,plastic,2025-05-20 18:59:34,sunny,14,0,suburbs
1204,organic,2025-05-20 09:57:21,sunny,14,0,suburbs
1205,paper,2025-05-20 09:00:07,sunny,14,0,suburbs
1206,plastic,2025-05-20 14:23:11,sunny,14,0,suburbs
1207,paper,2025-05-20 12:00:53,sunny,14,0,suburbs
1208,metal,2025-05-20 01:54:13,sunny,14,0,suburbs
1209,plastic,2025-05-20 06:39:47,sunny,14,0,suburbs
1210,metal,2025-05-20 17:13:34,sunny,14,0,suburbs
1211,metal,2025-05-20 07:57:12,sunny,14,0,suburbs
1212,paper,2025-05-20 04:24:22,sunny,14,0,suburbs
1213,organic,2025-05-20 11:15:06,sunny,14,0,suburbs
1214,plastic,2025-05-20 09:42:52,sunny,14,0,suburbs
1215,organic,2025-05-21 22:57:37,sunny,15,0,suburbs
1216,plastic,2025-05-21 22:38:47,sunny,15,0,suburbs
1217,plastic,2025-05-21 09:36:35,sunny,15,0,suburbs
1218,metal,2025-05-21 16:50:04,sunny,15,0,suburbs
1219,organic,2025-05-21 10:21:03,sunny,15,0,suburbs
1220,paper,2025-05-21 21:12:08,sunny,15,0,suburbs
1221,organic,2025-05-21 11:46:23,sunny,15,0,suburbs
1222,plastic,2025-05-21 16:06:40,sunny,15,0,suburbs
1223,plastic,2025-05-21 05:18:43,sunny,15,0,suburbs
1224,organic,2025-05-21 20:19:43,sunny,15,0,suburbs
1225,plastic,2025-05-21 18:13:56,sunny,15,0,suburbs
1226,plastic,2025-05-21 17:54:14,sunny,15,0,suburbs
1227,plastic,2025-05-21 23:25:04,sunny,15,0,suburbs
1228,paper,2025-05-21 03:16:42,sunny,15,0,suburbs
1229,metal,2025-05-21 02:34:52,sunny,15,0,suburbs
1230,metal,2025-05-22 22:32:30,rainy,15,0,suburbs
1231,plastic,2025-05-22 20:40:33,rainy,15,0,suburbs
1232,paper,2025-05-22 15:00:46,rainy,15,0,suburbs
1233,organic,2025-05-22 19:17:29,rainy,15,0,suburbs
1234,metal,2025-05-22 16:25:35,rainy,15,0,suburbs
1235,plastic,2025-05-22 00:21:13,rainy,15,0,suburbs
1236,plastic,2025-05-23 14:06:47,cloudy,15,0,suburbs
1237,metal,2025-05-23 19:24:14,cloudy,15,0,suburbs
1238,paper,2025-05-23 18:35:49,cloudy,15,0,suburbs
1239,plastic,2025-05-23 22:55:41,cloudy,15,0,suburbs
1240,plastic,2025-05-23 11:49:47,cloudy,15,0,suburbs
1241,plastic,2025-05-23 22:44:05,cloudy,15,0,suburbs
1242,paper,2025-05-23 11:42:32,cloudy,15,0,suburbs
1243,organic,2025-05-23 10:54:08,cloudy,15,0,suburbs
1244,plastic,2025-05-23 16:35:36,cloudy,15,0,suburbs
1245,organic,2025-05-23 17:58:38,cloudy,15,0,suburbs
1246,plastic,2025-05-23 15:43:08,cloudy,15,0,suburbs
1247,plastic,2025-05-24 10:16:17,sunny,13,0,suburbs
1248,plastic,2025-05-24 14:56:17,sunny,13,0,suburbs
1249,plastic,2025-05-24 13:23:38,sunny,13,0,suburbs
1250,organic,2025-05-24 09:48:17,sunny,13,0,suburbs
1251,plastic,2025-05-24 11:39:48,sunny,13,0,suburbs
1252,plastic,2025-05-24 01:27:43,sunny,13,0,suburbs
1253,plastic,2025-05-24 14:46:45,sunny,13,0,suburbs
1254,organic,2025-05-24 18:48:28,sunny,13,0,suburbs
1255,plastic,2025-05-24 16:12:12,sunny,13,0,suburbs
1256,paper,2025-05-24 22:14:28,sunny,13,0,suburbs
1257,paper,2025-05-24 20:51:44,sunny,13,0,suburbs
1258,plastic,2025-05-24 16:54:51,sunny,13,0,suburbs
1259,organic,2025-05-24 20:56:15,sunny,13,0,suburbs
1260,organic,2025-05-24 09:17:43,sunny,13,0,suburbs
1261,paper,2025-05-24 03:05:29,sunny,13,0,suburbs
1262,organic,2025-05-24 04:44:28,sunny,13,0,suburbs
1263,paper,2025-05-24 15:24:16,sunny,13,0,suburbs
1264,plastic,2025-05-25 07:21:15,cloudy,17,0,suburbs
1265,paper,2025-05-25 04:18:59,cloudy,17,0,suburbs
1266,plastic,2025-05-25 06:58:34,cloudy,17,0,suburbs
1267,organic,2025-05-25 11:21:18,cloudy,17,0,suburbs
1268,metal,2025-05-25 02:31:25,cloudy,17,0,suburbs
1269,plastic,2025-05-25 21:11:33,cloudy,17,0,suburbs
1270,plastic,2025-05-25 09:50:53,cloudy,17,0,suburbs
1271,plastic,2025-05-25 23:14:44,cloudy,17,0,suburbs
1272,paper,2025-05-25 17:57:47,cloudy,17,0,suburbs
1273,paper,2025-05-25 17:28:56,cloudy,17,0,suburbs
1274,paper,2025-05-25 12:44:57,cloudy,17,0,suburbs
1275,metal,2025-05-25 20:49:59,cloudy,17,0,suburbs
1276,paper,2025-05-25 11:20:26,cloudy,17,0,suburbs
1277,organic,2025-05-26 14:12:29,sunny,12,0,suburbs
1278,paper,2025-05-26 17:16:58,sunny,12,0,suburbs
1279,paper,2025-05-26 16:20:08,sunny,12,0,suburbs
1280,metal,2025-05-26 09:30:04,sunny,12,0,suburbs
1281,metal,2025-05-26 03:07:06,sunny,12,0,suburbs
1282,paper,2025-05-26 18:00:43,sunny,12,0,suburbs
1283,paper,2025-05-26 07:45:43,sunny,12,0,suburbs
1284,paper,2025-05-26 04:12:44,sunny,12,0,suburbs
1285,organic,2025-05-26 11:24:15,sunny,12,0,suburbs
1286,paper,2025-05-26 21:46:22,sunny,12,0,suburbs
1287,paper,2025-05-26 23:06:49,sunny,12,0,suburbs
1288,metal,2025-05-26 01:31:30,sunny,12,0,suburbs
1289,paper,2025-05-26 00:45:10,sunny,12,0,suburbs
1290,paper,2025-05-26 19:34:33,sunny,12,0,suburbs
1291,plastic,2025-05-26 00:43:04,sunny,12,0,suburbs
1292,plastic,2025-05-27 19:47:26,rainy,11,0,suburbs
1293,organic,2025-05-27 21:10:34,rainy,11,0,suburbs
1294,organic,2025-05-27 16:10:26,rainy,11,0,suburbs
1295,paper,2025-05-27 04:36:27,rainy,11,0,suburbs
1296,glass,2025-05-27 16:54:42,rainy,11,0,suburbs
1297,plastic,2025-05-27 15:54:49,rainy,11,0,suburbs
1298,plastic,2025-05-28 03:18:15,misty,19,0,suburbs
1299,paper,2025-05-28 21:11:09,misty,19,0,suburbs
1300,metal,2025-05-28 02:48:22,misty,19,0,suburbs
1301,organic,2025-05-28 18:11:54,misty,19,0,suburbs
1302,paper,2025-05-28 00:54:49,misty,19,0,suburbs
1303,organic,2025-05-28 05:32:55,misty,19,0,suburbs
1304,metal,2025-05-28 22:50:11,misty,19,0,suburbs
1305,plastic,2025-05-28 21:49:51,misty,19,0,suburbs
1306,organic,2025-05-28 18:17:39,misty,19,0,suburbs
1307,paper,2025-05-29 10:14:11,rainy,14,1,suburbs
1308,organic,2025-05-29 00:18:52,rainy,14,1,suburbs
1309,metal,2025-05-29 16:44:12,rainy,14,1,suburbs
1310,paper,2025-05-29 02:23:37,rainy,14,1,suburbs
1311,paper,2025-05-29 13:36:16,rainy,14,1,suburbs
1312,plastic,2025-05-29 10:25:52,rainy,14,1,suburbs
1313,paper,2025-05-29 19:36:04,rainy,14,1,suburbs
1314,paper,2025-05-29 06:22:49,rainy,14,1,suburbs
1315,plastic,2025-05-29 17:30:57,rainy,14,1,suburbs
1316,paper,2025-05-30 03:05:33,sunny,15,0,suburbs
1317,paper,2025-05-30 23:46:33,sunny,15,0,suburbs
1318,plastic,2025-05-30 10:54:44,sunny,15,0,suburbs
1319,paper,2025-05-30 18:44:52,sunny,15,0,suburbs
1320,organic,2025-05-30 02:22:32,sunny,15,0,suburbs
1321,paper,2025-05-30 07:51:54,sunny,15,0,suburbs
1322,plastic,2025-05-30 04:34:26,sunny,15,0,suburbs
1323,plastic,2025-05-30 05:31:49,sunny,15,0,suburbs
1324,plastic,2025-05-30 19:07:38,sunny,15,0,suburbs
1325,plastic,2025-05-30 01:33:55,sunny,15,0,suburbs
1326,plastic,2025-05-30 01:07:16,sunny,15,0,suburbs
1327,plastic,2025-05-30 17:21:42,sunny,15,0,suburbs
1328,plastic,2025-05-30 01:29:34,sunny,15,0,suburbs
1329,plastic,2025-05-30 13:37:58,sunny,15,0,suburbs
1330,organic,2025-05-30 16:48:09,sunny,15,0,suburbs
1331,metal,2025-05-31 08:30:25,rainy,20,0,suburbs
1332,organic,2025-05-31 20:18:11,rainy,20,0,suburbs
1333,organic,2025-05-31 15:10:24,rainy,20,0,suburbs
1334,organic,2025-05-31 20:07:56,rainy,20,0,suburbs
1335,paper,2025-05-31 11:11:18,rainy,20,0,suburbs
1336,paper,2025-05-31 20:47:20,rainy,20,0,suburbs
1337,plastic,2025-05-31 17:44:02,rainy,20,0,suburbs
1338,organic,2025-05-31 20:15:54,rainy,20,0,suburbs
1339,plastic,2025-05-31 02:13:50,rainy,20,0,suburbs
1340,plastic,2025-05-31 23:23:44,rainy,20,0,suburbs
1341,plastic,2025-06-01 00:06:00,misty,18,0,suburbs
1342,organic,2025-06-01 21:47:09,misty,18,0,suburbs
1343,paper,2025-06-01 08:17:56,misty,18,0,suburbs
1344,plastic,2025-06-01 22:38:29,misty,18,0,suburbs
1345,metal,2025-06-01 01:55:50,misty,18,0,suburbs
1346,organic,2025-06-01 13:36:59,misty,18,0,suburbs
1347,organic,2025-06-01 18:22:26,misty,18,0,suburbs
1348,paper,2025-06-01 16:30:39,misty,18,0,suburbs
1349,plastic,2025-06-01 22:16:35,misty,18,0,suburbs
